"pol_id","losspaid","class4","tgroup"
171071,252,1162,6
171071,6637,1162,6
171073,1719,1101,5
171079,951,1101,6
171090,3331,1107,1
171102,6172,1423,1
171103,1535,1101,5
171103,1042,1101,5
171120,435,1101,3
171120,680,1101,3
171142,1582,1101,2
171143,2314,1101,4
171156,10808,1428,4
171159,3088,1101,4
171159,1692,1101,4
171160,3270,1101,3
171162,3047,1101,5
171162,3319,1101,5
171162,175,1101,5
171173,2651,1101,4
171178,578,1101,2
171181,1804,1101,3
171183,851,1101,1
171210,858,1101,3
171210,529,1101,3
171211,5289,1101,4
171232,650,1152,5
171243,752,1101,5
171247,427,1101,1
171247,45,1101,1
171257,467,1101,2
171304,658,1101,5
171309,3526,1152,4
171309,4642,1152,4
171316,2375,1101,1
171338,4654,1101,3
171338,7399,1101,3
171342,452,1101,3
171362,1342,1101,2
171377,3185,1101,2
171379,5395,1101,5
171379,677,1101,5
171393,258,1268,1
171414,4382,1101,2
171415,2132,1152,5
171426,916,1101,4
171426,1291,1101,4
171428,700,1101,2
171429,8867,1243,6
171429,597,1243,6
171435,386,1101,5
171436,718,1101,6
171445,809,1101,6
171460,703,1428,1
171464,608,1241,6
171470,305,1162,5
171476,1760,1101,6
171480,1004,1101,3
171481,5,1101,3
171485,213,1101,2
171492,2476,1101,2
171492,349,1101,2
171502,1009,1101,5
171507,1227,1101,3
171511,216,1223,2
171512,2274,1243,4
171520,357,1101,6
171529,366,1101,3
171529,2200,1101,3
171529,470,1101,3
171535,1214,1101,4
171535,884,1101,4
171538,3495,1101,5
171542,898,1101,5
171550,286,1152,6
171557,701,1428,1
171562,347,1152,4
171589,5263,1263,4
171593,4004,1305,4
171593,1041,1305,4
171603,695,1101,2
171608,289,1101,6
171626,1626,1101,6
171657,3083,1101,3
171666,5,1101,2
171675,1376,1101,4
171679,6414,1101,6
171679,5075,1101,6
171679,8407,1101,6
171679,2091,1101,6
171679,3475,1101,6
171684,2519,1101,2
171698,557,1101,4
171699,2375,1101,5
171700,914,1101,1
171708,9471,1101,4
171708,1392,1101,4
171713,7852,1101,2
171713,3917,1101,2
171716,3392,1101,2
171716,578,1101,2
171728,384,1101,4
171730,497,1101,2
171745,1148,1101,5
171753,2133,1101,2
171756,2013,1101,4
171757,1024,1101,4
171758,382,1101,4
171764,606,1101,1
171767,1715,1247,2
171793,760,1101,5
171802,1994,1101,4
171832,985,1268,3
171845,290,1162,5
171868,1568,1101,4
171873,387,1152,4
171873,924,1152,4
171881,952,1421,4
171883,1256,1101,6
171892,1389,1101,5
171921,1630,1243,2
171928,1462,1101,2
171934,2393,1101,1
171959,632,1101,5
171991,739,1226,4
171995,2609,1101,5
171996,1427,1101,4
172000,652,1101,3
172000,11009,1101,3
172026,880,1101,2
172032,624,1162,3
172038,1351,1101,4
172054,1705,1101,2
172056,2096,1162,3
172063,16674,1152,1
172065,2205,1101,4
172074,4987,1269,1
172107,821,1101,2
172114,5608,1223,1
172130,488,1152,6
172133,3759,1162,4
172147,5384,1101,4
172153,569,1101,3
172161,1848,1152,1
172175,354,1423,5
172210,1903,1101,5
172210,3134,1101,5
172224,970,1101,6
172228,1115,1152,1
172232,485,1101,6
172250,933,1101,6
172250,147,1101,6
172250,1734,1101,6
172267,689,1101,6
172306,756,1101,3
172314,713,1101,1
172332,1218,1101,4
172355,1323,1101,3
172374,3355,1101,5
172384,823,1268,5
172389,603,1152,1
172405,2733,1101,5
172410,2349,1101,5
172410,14129,1101,5
172418,1908,1101,1
172418,1796,1101,1
172424,499,1261,6
172425,716,1101,4
172431,2197,1101,4
172431,5377,1101,4
172440,418,1152,4
172444,5668,1101,5
172453,1559,1101,3
172457,4033,1305,5
172485,577,1101,3
172517,14055,1421,5
172518,6429,1101,4
172525,6765,1101,4
172533,992,1101,3
172542,2227,1101,4
172542,1088,1101,4
172577,2465,1101,3
172582,4844,1101,6
172583,2328,1101,6
172596,1410,1421,4
172633,2902,1152,4
172651,926,1101,1
172665,1542,1101,5
172687,901,1162,1
172731,775,1423,2
172741,4592,1269,2
172743,204,1101,5
172766,1092,1101,5
172768,1239,1101,6
172774,544,1101,5
172774,1035,1101,5
172774,489,1101,5
172793,237,1101,2
172796,2042,1101,6
172796,454,1101,6
172813,4164,1101,4
172827,826,1101,2
172831,4829,1101,4
172844,1309,1101,4
172844,270,1101,4
172847,2166,1101,6
172847,1809,1101,6
172847,8888,1101,6
172847,8625,1101,6
172854,226,1101,1
172859,326,1101,1
172888,1795,1101,6
172912,964,1162,6
172929,658,1162,4
172929,2413,1152,4
172935,1459,1101,6
172935,2382,1101,6
172944,163,1101,4
172954,3478,1101,2
172965,516,1101,4
172971,1750,1101,3
172971,4817,1101,3
172994,906,1261,6
173003,757,1101,5
173013,5,1268,6
173015,6471,1221,5
173015,1285,1221,5
173015,614,1221,5
173021,1425,1101,6
173063,695,1101,6
173065,2049,1162,4
173074,1465,1103,4
173086,5831,1101,5
173087,760,1423,1
173092,742,1101,2
173093,2197,1423,1
173098,360,1101,2
173104,957,1162,5
173119,1657,1152,3
173122,7871,1101,5
173122,2051,1101,5
173129,9000,1101,1
173129,2401,1101,1
173142,791,1101,4
173151,23716,1268,6
173154,953,1404,4
173169,4551,1162,2
173187,4201,1101,5
173203,11741,1421,5
173203,1844,1421,5
173209,591,1101,2
173211,7017,1305,4
173212,4521,1152,2
173217,2097,1101,5
173220,4260,1152,2
173225,3451,1101,1
173231,2805,1421,4
173247,2526,1101,3
173247,1494,1247,3
173247,509,1247,3
173258,1154,1101,5
173258,3891,1101,5
173271,243,1101,5
173273,1858,1101,5
173288,943,1101,4
173288,5604,1101,4
173297,375,1101,5
173297,1358,1101,5
173300,7164,1101,5
173300,6320,1101,5
173306,882,1152,2
173315,629,1101,5
173318,11071,1101,4
173324,2065,1101,5
173334,4582,1101,5
173334,6236,1101,5
173337,1329,1101,2
173338,1283,1162,2
173340,2235,1101,1
173340,546,1101,1
173346,1806,1101,6
173368,1063,1101,4
173389,1477,1162,2
173407,514,1428,2
173407,3083,1428,2
173409,2408,1101,2
173410,3033,1263,2
173428,1660,1162,6
173429,4330,1421,5
173435,1095,1101,2
173440,1802,1269,2
173445,4045,1152,6
173451,1058,1101,2
173464,2041,1162,6
173464,567,1162,6
173472,1740,1101,6
173476,748,1101,2
173482,2219,1101,5
173485,933,1101,1
173489,863,1268,6
173493,1588,1152,1
173499,1776,1152,2
173512,9838,1268,6
173512,338,1268,6
173512,2457,1268,6
173514,734,1101,1
173531,850,1101,4
173532,2408,1101,5
173532,1505,1101,5
173538,314,1162,4
173543,739,1101,1
173553,967,1101,5
173559,6030,1101,4
173560,729,1101,1
173565,412,1101,3
173565,15221,1101,3
173565,5836,1101,3
173566,934,1101,5
173567,930,1101,2
173568,9336,1101,5
173568,750,1101,5
173568,8917,1101,5
173578,466,1423,1
173588,1500,1101,5
173589,2242,1101,4
173595,1496,1101,6
173600,1841,1305,4
173600,4469,1305,4
173600,3625,1305,4
173600,3617,1305,4
173600,20000,1305,4
173602,1809,1101,6
173602,1580,1101,6
173602,644,1101,6
173602,3417,1101,6
173602,3899,1101,6
173604,8053,1101,5
173607,521,1101,1
173607,25000,1101,1
173664,477,1101,1
173665,7145,1261,4
173666,503,1101,1
173666,1179,1101,1
173668,3932,1421,4
173685,1631,1101,2
173696,47,1101,5
173714,487,1101,3
173717,2258,1162,4
173719,780,1101,1
173725,2652,1101,5
173732,620,1101,1
173735,1081,1101,3
173750,637,1162,4
173753,998,1101,4
173753,2503,1101,4
173754,466,1101,2
173759,1699,1101,3
173762,1752,1101,5
173763,1777,1101,2
173764,3464,1162,2
173772,643,1246,4
173779,4909,1152,4
173780,1130,1101,4
173783,702,1101,4
173783,1867,1101,4
173786,502,1101,3
173817,3791,1101,5
173818,3308,1423,3
173818,2807,1423,3
173844,397,1162,2
173859,1963,1101,1
173872,1188,1101,2
173889,1089,1101,4
173956,1021,1101,2
173956,1163,1101,2
173961,241,1101,4
173975,1497,1101,5
173985,887,1101,2
173985,13243,1101,2
173986,83,1101,2
173996,422,1268,4
174001,2545,1101,6
174003,4703,1223,4
174007,9275,1207,4
174007,5500,1207,4
174015,367,1101,6
174020,5406,1162,6
174026,926,1101,2
174029,1151,1101,4
174029,2,1101,4
174050,2545,1421,5
174053,3500,1152,5
174053,951,1152,5
174053,3846,1152,5
174059,2386,1101,6
174075,12366,1101,4
174077,460,1101,5
174091,509,1101,6
174091,4000,1101,6
174091,3215,1101,6
174100,496,1152,5
174115,4524,1428,4
174124,1152,1101,2
174132,3063,1423,5
174136,3622,1305,1
174140,1130,1101,6
174148,836,1101,5
174151,5367,1101,2
174151,8129,1101,2
174178,5199,1221,5
174190,411,1162,3
174190,793,1162,3
174194,146,1263,2
174194,3421,1263,2
174199,321,1101,6
174201,1399,1101,2
174204,2464,1103,6
174211,1359,1101,4
174217,1331,1101,2
174217,1428,1101,2
174227,1939,1101,2
174236,525,1101,4
174264,449,1162,4
174270,2091,1101,2
174287,240,1101,5
174291,360,1101,4
174295,1141,1101,4
174305,6901,1421,3
174328,2362,1101,2
174328,1150,1101,2
174338,524,1101,2
174339,232,1162,1
174340,4495,1162,3
174344,377,1152,2
174354,3353,1404,1
174360,819,1101,1
174363,4029,1263,3
174366,1520,1101,2
174374,1762,1152,2
174376,196,1101,2
174383,245,1101,4
174387,2427,1101,5
174387,1427,1101,5
174395,4314,1101,2
174395,1002,1101,2
174408,5242,1243,2
174415,3859,1101,1
174425,321,1221,6
174429,340,1263,5
174429,211,1263,5
174433,11031,1101,5
174451,482,1101,6
174462,688,1101,5
174498,699,1101,4
174498,1437,1101,4
174520,372,1101,1
174520,863,1101,1
174532,724,1101,3
174534,1039,1305,6
174540,1715,1101,6
174548,318,1269,4
174556,3760,1101,1
174567,561,1101,5
174584,821,1101,6
174595,1137,1101,5
174602,586,1101,3
174622,1289,1101,2
174622,3371,1101,2
174622,440,1101,2
174638,492,1101,5
174651,639,1101,6
174658,651,1263,4
174658,724,1263,4
174664,904,1101,4
174665,439,1101,4
174673,2106,1162,1
174675,25000,1101,6
174686,759,1101,5
174700,816,1101,4
174710,3257,1261,5
174710,7700,1261,5
174710,4650,1261,5
174714,1423,1101,2
174716,3081,1101,2
174735,282,1101,5
174744,401,1101,1
174766,827,1101,5
174780,988,1101,1
174780,7270,1101,1
174780,1474,1101,1
174780,1225,1101,1
174780,1195,1101,1
174787,2038,1101,3
174789,2151,1101,4
174795,557,1152,1
174805,1572,1152,3
174807,1230,1101,1
174813,1800,1101,1
174814,456,1152,1
174819,1686,1101,2
174819,929,1101,2
174824,948,1162,1
174828,1609,1101,5
174828,3263,1101,5
174828,7661,1101,5
174833,1585,1421,2
174833,475,1421,2
174847,651,1101,5
174851,742,1152,4
174864,1135,1223,6
174872,402,1101,1
174880,651,1101,5
174894,1278,1101,5
174902,4696,1101,5
174909,1538,1423,2
174916,889,1101,6
174926,474,1101,1
174926,1453,1101,1
174931,157,1152,2
174939,2903,1101,5
174944,1353,1101,6
174950,2684,1101,4
174951,107,1101,5
174951,763,1101,5
174951,3957,1101,5
174951,9618,1101,5
174951,311,1101,5
174951,11299,1101,5
174951,1339,1101,5
174956,17446,1101,6
174962,2874,1101,1
174963,1584,1269,3
174971,1443,1101,1
174982,298,1101,1
174983,1801,1101,4
174992,352,1101,3
175001,922,1101,2
175001,2883,1101,2
175007,295,1101,1
175007,680,1101,1
175007,525,1101,1
175024,828,1162,3
175024,941,1162,3
175031,900,1269,1
175031,1061,1269,1
175036,1183,1101,3
175036,150,1101,3
175041,2702,1101,6
175049,691,1263,5
175084,1351,1101,6
175111,994,1101,3
175133,975,1162,2
175140,701,1101,4
175140,1462,1101,4
175140,370,1101,4
175144,1181,1101,6
175152,766,1101,4
175163,794,1162,5
175169,405,1152,4
175191,655,1101,5
175205,691,1101,2
175212,742,1268,5
175223,8758,1162,1
175230,1207,1101,2
175234,926,1101,4
175294,463,1101,3
175301,5,1152,2
175303,953,1162,2
175317,600,1305,1
175324,1054,1423,6
175333,4115,1101,5
175337,1242,1152,1
175341,20000,1101,5
175342,1682,1101,6
175347,992,1101,2
175347,1611,1101,2
175354,1491,1101,1
175374,2701,1263,2
175384,5611,1101,5
175387,1363,1101,5
175390,3212,1101,1
175390,9000,1101,1
175402,10276,1101,1
175404,495,1101,4
175405,1831,1101,3
175406,591,1152,1
175412,266,1152,3
175412,2232,1152,3
175418,3676,1101,4
175422,489,1101,4
175436,1034,1162,1
175436,950,1162,1
175437,234,1101,3
175441,5447,1101,2
175441,5716,1101,2
175441,322,1101,2
175461,1326,1101,2
175463,6059,1101,2
175474,3650,1152,5
175477,492,1101,6
175478,319,1404,3
175479,7002,1101,2
175479,8213,1101,2
175488,887,1101,4
175491,2476,1101,4
175492,3970,1246,2
175494,49,1101,3
175496,319,1261,1
175499,918,1261,2
175501,2000,1421,1
175508,365,1101,2
175511,866,1101,5
175540,952,1106,6
175544,4083,1101,5
175547,2849,1101,1
175550,499,1101,4
175550,764,1243,4
175550,2264,1243,4
175550,2729,1243,4
175552,514,1101,6
175553,1157,1101,3
175562,1341,1101,3
175566,292,1101,2
175582,485,1162,4
175588,1220,1101,6
175599,359,1101,3
175636,2103,1101,3
175640,956,1243,2
175640,821,1243,2
175642,7165,1101,4
175642,2892,1101,4
175675,257,1101,2
175676,2500,1101,4
175691,184,1101,4
175697,5550,1101,5
175697,593,1101,5
175713,857,1162,4
175713,904,1162,4
175716,813,1101,4
175723,13592,1223,5
175729,900,1101,4
175732,267,1101,1
175735,2989,1103,6
175736,1304,1101,6
175744,922,1101,1
175755,447,1101,6
175756,561,1264,1
175756,2938,1268,1
175758,2522,1101,1
175759,242,1101,2
175764,20896,1101,5
175764,1755,1101,5
175769,8795,1101,4
175775,847,1101,6
175781,1452,1152,5
175784,1003,1101,4
175786,182,1101,3
175788,2068,1101,5
175791,7398,1101,4
175792,317,1101,6
175794,2351,1101,3
175810,2612,1101,4
175826,6186,1101,4
175826,3850,1101,4
175826,1140,1101,4
175826,855,1101,4
175829,334,1162,6
175829,10568,1162,6
175846,431,1101,6
175847,6833,1101,5
175852,1719,1101,6
175860,559,1101,4
175864,3200,1101,5
175870,153,1101,2
175887,546,1101,3
175894,350,1103,5
175898,526,1101,5
175909,562,1101,1
175910,729,1101,1
175930,6807,1101,1
175930,6962,1101,1
175934,839,1103,2
175937,331,1101,4
175947,10550,1101,4
175966,8550,1263,2
175966,2443,1263,2
175968,409,1428,1
176010,327,1106,6
176010,677,1106,6
176013,5,1101,3
176017,3537,1101,6
176024,901,1101,2
176026,6855,1101,2
176026,2961,1101,2
176026,1141,1101,2
176040,3227,1268,1
176042,728,1101,2
176052,1321,1101,5
176066,1606,1101,6
176073,1692,1101,2
176073,468,1101,2
176098,4255,1101,2
176117,1483,1101,5
176129,1177,1152,3
176145,6214,1152,6
176167,1204,1152,4
176170,683,1101,5
176184,2576,1101,3
176187,255,1264,6
176187,387,1264,6
176192,1708,1101,2
176197,1931,1162,5
176204,254,1101,1
176227,750,1101,3
176227,1960,1101,3
176227,4785,1101,3
176227,8180,1101,3
176230,5073,1101,6
176230,1302,1101,6
176231,355,1223,5
176238,364,1101,3
176240,3886,1101,5
176240,25000,1101,5
176240,863,1101,5
176241,430,1101,2
176241,3176,1101,2
176245,9786,1101,6
176249,1378,1101,4
176249,2100,1101,4
176256,3164,1101,2
176267,394,1152,4
176274,805,1103,5
176275,5942,1305,1
176275,1573,1305,1
176283,6654,1152,3
176283,810,1152,3
176285,609,1101,4
176303,746,1423,2
176307,910,1101,2
176310,2049,1101,2
176322,1594,1101,4
176322,512,1101,4
176338,12166,1241,6
176353,594,1428,1
176359,446,1101,1
176361,921,1101,2
176361,935,1101,2
176362,5059,1101,1
176363,1660,1101,6
176375,1467,1101,2
176376,2261,1101,2
176391,278,1101,2
176394,235,1421,4
176398,799,1101,4
176400,4808,1101,1
176408,1003,1101,1
176415,832,1101,4
176429,6125,1101,6
176429,9042,1101,6
176446,540,1101,5
176446,1280,1101,5
176448,12670,1263,1
176448,10296,1263,1
176448,25000,1263,1
176476,5422,1101,2
176477,830,1421,4
176508,694,1152,6
176508,2767,1152,5
176514,9431,1101,6
176514,2771,1101,6
176514,786,1101,6
176524,556,1268,6
176526,1972,1263,5
176526,909,1263,5
176526,1894,1263,5
176529,1153,1421,5
176534,3473,1101,5
176544,1589,1103,5
176545,225,1103,4
176554,899,1101,1
176557,2004,1101,2
176579,875,1152,2
176588,1823,1421,1
176599,683,1101,3
176611,1158,1101,4
176618,208,1268,5
176626,609,1263,6
176626,17546,1263,6
176631,3234,1101,3
176633,7573,1101,2
176637,1004,1101,4
176644,4262,1268,2
176646,1361,1101,5
176653,25000,1101,4
176663,1698,1101,6
176663,3458,1101,6
176685,1353,1152,5
176690,1166,1101,2
176702,971,1101,4
176714,25000,1101,2
176714,17945,1101,2
176715,2476,1101,6
176717,2680,1152,5
176733,988,1101,2
176746,499,1162,6
176748,1882,1152,6
176749,623,1101,6
176749,10036,1101,6
176749,3522,1101,6
176769,1038,1101,6
176781,844,1101,5
176781,277,1101,5
176783,4000,1101,6
176792,862,1103,5
176792,773,1103,5
176800,1343,1101,6
176802,1079,1152,2
176802,1055,1152,2
176815,668,1101,4
176818,4799,1101,4
176818,1540,1101,4
176821,1882,1101,4
176826,999,1101,3
176835,2426,1101,5
176838,1785,1101,1
176838,1086,1101,1
176855,1112,1152,4
176867,1306,1101,3
176867,315,1101,3
176872,259,1101,4
176878,1841,1428,3
176895,2812,1101,4
176902,4716,1421,2
176906,1477,1101,5
176908,1175,1101,5
176913,356,1101,1
176932,13012,1101,3
176935,9441,1101,3
176937,2789,1101,3
176948,365,1101,5
176948,1959,1101,5
176964,1701,1101,6
176965,1486,1101,1
176972,165,1101,2
176974,1293,1101,1
176974,10675,1101,1
176974,15028,1101,1
176978,2793,1264,4
176996,1187,1101,1
176998,6540,1101,4
177005,635,1101,1
177017,890,1101,1
177024,1742,1101,4
177026,690,1101,2
177042,3258,1101,6
177042,1894,1101,6
177052,4328,1423,5
177057,405,1101,2
177057,155,1101,2
177062,733,1101,5
177072,859,1101,2
177088,811,1101,1
177095,5891,1101,4
177117,780,1101,4
177118,1576,1101,3
177122,2490,1101,4
177122,364,1101,4
177159,1233,1162,3
177167,473,1101,4
177168,7711,1101,5
177177,3191,1101,1
177186,551,1101,5
177198,1254,1152,3
177222,3308,1101,2
177222,2357,1101,2
177222,1281,1101,2
177223,605,1101,4
177238,1084,1101,4
177252,1678,1101,2
177256,529,1261,5
177261,1844,1409,2
177272,894,1101,1
177279,564,1152,4
177287,244,1268,1
177304,579,1428,5
177304,531,1428,5
177304,2205,1428,5
177310,1478,1101,6
177310,1155,1101,6
177315,481,1152,2
177322,3120,1101,1
177330,4406,1101,3
177333,204,1101,4
177347,3331,1101,5
177356,450,1101,4
177356,5090,1101,4
177356,755,1101,4
177356,251,1101,4
177360,2905,1101,2
177369,16893,1152,6
177389,2319,1101,5
177390,480,1409,1
177397,6558,1101,4
177405,3791,1428,2
177415,4478,1404,2
177417,653,1101,5
177417,1382,1101,5
177421,325,1101,6
177438,292,1101,6
177441,663,1101,2
177450,2430,1101,2
177456,424,1101,6
177467,640,1101,5
177486,981,1101,6
177486,1737,1101,6
177486,543,1101,6
177488,120,1101,5
177488,2987,1101,5
177488,2244,1101,5
177490,419,1101,1
177503,1193,1101,1
177518,1066,1101,6
177524,1523,1162,4
177524,79,1162,4
177531,440,1101,5
177531,1170,1101,5
177531,1025,1101,5
177531,717,1269,5
177536,4825,1428,4
177550,1518,1101,4
177562,4514,1409,4
177564,1966,1101,4
177565,782,1101,3
177576,471,1101,6
177594,855,1162,2
177595,424,1152,4
177598,671,1103,6
177598,3250,1103,6
177608,372,1101,2
177611,2051,1101,4
177626,690,1101,3
177626,1302,1101,3
177626,3895,1101,3
177631,110,1162,1
177631,3351,1162,1
177643,1055,1101,5
177645,1464,1162,1
177660,589,1152,6
177670,463,1101,5
177670,4668,1101,5
177687,4558,1101,3
177688,1304,1152,3
177697,772,1101,3
177697,1297,1101,3
177697,1347,1101,3
177697,4324,1101,3
177697,298,1101,3
177697,8768,1101,3
177697,311,1101,3
177702,1787,1101,2
177703,9531,1101,4
177703,1121,1101,4
177725,1102,1101,2
177725,210,1101,2
177725,3319,1101,2
177728,3056,1101,4
177728,14669,1101,4
177742,2742,1101,1
177747,1562,1243,1
177753,33,1421,4
177753,2670,1421,4
177766,509,1101,2
177768,2806,1101,4
177768,5851,1101,4
177772,6358,1101,1
177782,318,1101,1
177784,297,1263,5
177787,1182,1101,3
177794,868,1101,6
177802,5100,1101,4
177802,5500,1101,4
177802,9271,1101,4
177825,8677,1101,2
177825,109,1101,2
177833,4189,1101,1
177835,398,1261,6
177837,1905,1101,5
177838,2054,1101,6
177839,935,1162,4
177843,2723,1101,5
177848,1592,1423,2
177851,1475,1305,5
177851,302,1305,5
177867,837,1101,4
177867,703,1101,4
177868,985,1162,4
177877,2103,1162,3
177889,345,1101,4
177901,2703,1101,5
177914,10573,1101,3
177914,2477,1101,3
177917,100,1101,4
177919,2769,1101,5
177927,1792,1101,4
177936,333,1101,5
177937,3736,1428,3
177965,2377,1305,2
177965,5641,1101,5
177965,4072,1101,5
177966,249,1101,1
177966,276,1101,1
177968,2205,1421,4
177993,368,1101,4
177995,5969,1101,4
178000,310,1101,5
178013,6694,1101,2
178013,322,1101,2
178013,173,1101,2
178039,619,1305,2
178054,1776,1101,3
178054,3530,1101,3
178058,2630,1101,1
178062,1452,1101,1
178064,234,1101,4
178069,492,1101,6
178069,489,1101,6
178076,674,1101,4
178076,3049,1101,4
178081,2376,1101,2
178087,872,1101,3
178087,1357,1101,3
178089,1418,1162,1
178094,532,1101,5
178094,794,1101,5
178107,686,1101,1
178112,1668,1101,2
178112,1043,1101,2
178115,1906,1101,4
178128,3323,1101,2
178140,1061,1152,5
178147,773,1101,1
178169,475,1101,3
178169,485,1101,3
178173,3078,1305,3
178184,598,1101,2
178184,996,1101,2
178210,1466,1101,6
178212,1886,1269,3
178230,350,1423,3
178237,709,1152,2
178238,1883,1101,6
178239,1552,1101,5
178279,554,1101,1
178287,1229,1101,6
178287,467,1101,6
178308,1010,1101,6
178309,20380,1103,5
178316,1273,1221,4
178327,2431,1106,5
178327,6184,1106,5
178332,1409,1263,6
178338,8668,1101,1
178338,738,1101,1
178340,1900,1101,4
178351,789,1269,1
178355,4464,1101,4
178359,54,1101,6
178359,10102,1101,6
178370,1814,1101,4
178400,205,1101,3
178410,758,1101,5
178410,620,1101,5
178410,3074,1101,5
178416,168,1223,4
178437,6623,1101,3
178437,1436,1101,3
178437,121,1101,3
178443,94,1152,6
178447,721,1101,1
178460,5425,1101,5
178460,614,1101,5
178472,3404,1101,3
178480,362,1101,5
178488,2796,1101,4
178494,843,1101,4
178502,361,1101,4
178502,1785,1101,4
178520,602,1103,5
178521,1315,1152,6
178540,787,1101,6
178540,4655,1101,6
178540,1194,1101,6
178540,3947,1101,6
178540,1181,1101,6
178541,7455,1101,6
178543,3676,1101,4
178546,1439,1305,1
178550,15852,1101,5
178550,5037,1101,5
178550,1655,1101,5
